Moet ik als eigenaar van een huurwoning rookmelders installeren?|Ja, als eigenaar van een huurwoning bent u verplicht om rookmelders te installeren. De installatie van een rookmelder is verplicht op elke bouwlaag (=verdieping). Een duplex appartement (of -kamer) moet minstens op elke verdieping een rookmelder hebben. Een zolder of een kelder, waarin zich een technische installatie bevindt, wordt als bouwlaag beschouwd. De rookmeldersverplichting geldt niet als de woning beschikt over een automatische branddetectie-installatie met centrale. Meer informatie kan je terugvinden in de syllabus 'Woningkwaliteitsbewaking in het Vlaams gewest'."
Hoe wordt een voorschot bij een verkooptransactie veilig beheerd?|Om de veiligheid van het voorschot te garanderen is iedere vastgoedmakelaar deontologisch verplicht om gelden van een koper of andere derden enkel te ontvangen op de derdenrekening. Voorafgaand aan het verlijden van de akte wordt het voorschot van de derdenrekening van de vastgoedmakelaar doorgestort naar de derdenrekening van de notaris, desgevallend met afhouding van het op dat ogenblik aan de vastgoedmakelaar verschuldigd ereloon."
Welke documenten heb ik nodig om een vastgoedtransactie te voltooien?|Bij elke vastgoedtransactie is het cruciaal dat er een goed gedocumenteerd en volledig verkoopdossier wordt samengesteld. Dit bevat tal van verplichte documenten, zoals het EPC, de elektrische keuring, de stedenbouwkundige informatie, informatie betreffende overstromingsgevoeligheid, het asbestattest, het bodemattest, ... Alnaargelang de aard van het onroerend goed en de ligging (verschillen tussen de gewesten) varieert de lijst van wettelijk verplichte documenten. Daarnaast zijn er ook documenten waarvan het niet verplicht maar wel aangewezen is om ze in het verkoopdossier op te nemen (kadastraal uittreksel, de eigendomstitel, ...)."
Kan een syndicus de kosten voor gemene delen zonder bewijs doorrekenen aan mede-eigenaars?|Nee, elke kost moet aantoonbaar en gerechtvaardigd zijn. De syndicus moet transparantie bieden in de boekhouding."
Wat gebeurt er met mijn bijdragen aan het reservefonds als ik mijn appartement in een mede-eigendom verkoop?|De bijdragen aan het reservefonds blijven in principe in het vermogen van de vereniging van mede-eigenaars. Bij de verkoop van het appartement worden deze bijdragen niet terugbetaald door de VME. Het is aan de mede-eigenaar die verkoopt om af te wegen in welke mate hij hiermee al dan niet rekening houdt bij het bepalen van zijn vraagprijs en bij onderhandelingen met kandidaat-kopers.
Hoe moet een vastgoedmakelaar omgaan met dubbele mandaten als eigenaar en makelaar?|Ethiek vereist dat de makelaar transparant is over zijn belangen in het eigendom. Geheimhouding van deze informatie kan als deontologisch incorrect worden beschouwd."
Zijn er beperkingen op het aantal rookmelders dat geplaatst moet worden in een huurwoning?|Ja, de vereisten kunnen verschillen per type woning en moeten voldoen aan de regelgeving van de Vlaamse Regering."
Hoe wordt een algemene vergadering van mede-eigenaars wettelijk georganiseerd?|De syndicus organiseert jaarlijks de statutaire algemene vergadering en bijkomend een bijzondere AV als er dringend beslissingen genomen moeten worden in in het belang van de mede-eigendom.  De bijeenroeping moet ten minste vijftien dagen voor de vergadering worden verzonden. De vergadering is rechtsgeldig wanneer meer dan de helft van de mede-eigenaars aanwezig of vertegenwoordigd is en zij ten minste de helft van de aandelen in de gemeenschappelijke delen bezitten."
Hoe gebeurt de agenda?|De agenda wordt door de syndicus opgesteld & meegestuurd met de bijeenroeping. Mede-eigenaars en/of de raad van mede-eigendom kunnen schriftelijk voorstellen/agendapunten overmaken aan de syndicus. Alle voorstellen die de syndicus zo ontvangt uiterlijk drie weken voor de eerste dag van de 15-daagse periode vooropgesteld in het reglement van mede-eigendom voor de jaarlijkse statutaire algemene vergadering worden door de syndicus opgenomen in de agenda. Voorstellen die laattijdig worden ontvangen, worden meegenomen op de daaropvolgende algemene vergadering. 
Mag een verhuurder de huurprijs verschillen tussen huurders zonder rechten te schenden?|De verhuurder kan vrij kiezen aan welke huurprijs een huurwoning op de huurmarkt wordt aangeboden. Onthou wel dat je verplicht bent om de huurprijs en de kosten & lasten te publiceren. Dat is een aanbod tot onderhandelen, geen bindend prijsaanbod. Maar, doorgaans wordt er niet meer afgeweken van de gepubliceerde prijs. Wat zeker niet kan, is om de huurwoning aan een andere prijs aan te bieden aan één geïnteresseerde tegenover een andere. Dit feit op zich is immers voldoende om een vermoeden van discriminatie te vestigen, van zodra er ook sprake is van een onderscheid tussen de kandidaten op één van de verboden criteria."
Kan een syndicus zonder volmacht bankactiviteiten uitvoeren voor de VME?|Om het beheer van de rekeningen te kunnen overnemen zal de syndicus aan de bank bewijs moeten leveren van zijn mandaat voor de desbetreffende VME. Dat gebeurt op basis van de notulen van de AV met de benoeming en/of de registratie als syndicus in de KBO. De bank zal op grond hiervan het beheer in handen geven van de syndicus. Die kan vervolgens het financieel beheer op zich nemen, waaronder het uitvoeren van bankactiviteiten zoals betalingen etc.
Wie mag deelnemen aan de algemene vergadering en hoe worden volmachten geregeld?|Elke mede-eigenaar heeft  het recht om deel te nemen aan de algemene vergadering. In geval van een verdeling van het eigendomsrecht op het appartement of bij een vruchtgebruik, recht van erfpacht, ... wordt de deelname aan de AV geschorst totdat de belanghebbenden een lasthebbende hebben aangeduid. Een mede-eigenaar kan zich laten vertegenwoordigen door middel van een volmacht. De volmachthouder kan een andere mede-eigenaar zijn maar dat hoeft niet. Niemand kan meer dan drie volmachten aanvaarden. Volmachten kunnen schriftelijk worden gegeven en moeten worden overhandigd aan de voorzitter van de vergadering. Volmachten kunnen ook per e-mail worden gegeven.
Moet een wijziging in de statuten altijd notarieel worden vastgelegd?|Alleen wijzigingen die niet voortvloeien uit de wet van 2010 vereisen een notariële akte. Voor louter coördinerende aanpassingen is een onderhandse akte voldoende."
Wat zijn mijn verplichtingen als syndicus ten aanzien van de belegging van het reservekapitaal?|Elke VME is uiterlijk na afloop van 5 jaar na de datum van de voorlopige oplevering van de gemeenschappelijke delen verplicht om een reservekapitaal aan te leggen. Enige uitzondering is de opt-out: de algemene vergadering kan met een meerderheid van 4/5de beslissen om af te zien van het aanleggen van een reservekepitaal. De jaarlijkse bijdrage aan dit reservekapitaal mag niet lager zijn dan vijf procent van het totaal van de gewone gemeenschappelijke lasten van het voorgaande boekjaar. Dit reservekapitaal moet worden geplaatst op een afzonderlijke rekening op naam van de vereniging van mede-eigenaars.
Kan een mede-eigenaar een contract met een eigen bedrijf afsluiten voor diensten aan de VME?|De Wet verbiedt dit niet expliciet. Voorzichtigheid is echter geboden. Het is aangewezen om elk vermoeden van belangenconflict uit te sluiten. Transparantie is daarvoor essentieel. Het is belangrijk dat de mede-eigenaar geen misbruik maakt van zijn positie en dat het contract redelijk en marktconform is.
Wat zijn de verplichtingen van de syndicus als een mandaat eindigt?|Bij het einde van een mandaat moet de syndicus binnen een termijn van dertig dagen het volledige dossier van het beheer van het gebouw overhandigen aan zijn opvolger of aan de voorzitter van de laatste algemene vergadering. Dit dossier moet onder andere de boekhouding bevatten, alsook de activa, informatie over schadegevallen, een historiek van de rekening waarop de schadegevallen zijn vereffend en de nodige stukken rond alle gelden die niet op de financiële rekeningen van de VME terug te vinden zijn. De uittredende syndicus mag geen rechtshandelingen meer stellen in naam en voor rekening van de vereniging van mede-eigenaars.
Kan een verhuurder een standaard huurovereenkomst vervroegd opzeggen bij een driejarige huurovereenkomst?|Nee, de verhuurder kan een huurovereenkomst van korte duur niet vroegtijdig opzeggen. Dit geldt zowel voor contracten ondertekend vanaf 01/01/2019 (vallen onder het Vlaams Woninghuurdecreet) als voor oudere contracten (die vallen onder de Federale Woninghuurwet).
Wat gebeurt er als een huurder hun vroege opzegging wil intrekken?|Als de opzegging de verhuurder reeds heeft bereikt, kan de opzegging worden ingetrokken met akkoord van de verhuurder. In dit geval kan de huurovereenkomst dus gewoon worden verdergezet. 
Hoe kan een verhuurder een huurovereenkomst beëindigen voor grote renovatiewerken?|De regels voor deze opzegmogelijkheid verschillen naargelang het huurstelsel (woninghuur-handelshuur-gemene huur) en naargelang het gewest. Bijvoorbeeld: het Vlaams Woninghuurdecreet voorziet een moratorium gedurende de eerste 3 jaar van het contract maar nadien kan deze opzeg te allen tijde gegeven worden. Er moet ook aan bepaalde voorwaarden voldaan zijn. Ten eerste moeten de werkzaamheden voldoen aan de decretale en verordeningsbepalingen over de ruimtelijke ordening. Daarnaast moeten de werkzaamheden plaatsvinden aan het gedeelte van de woning dat de huurder bewoont. Tot slot moeten de kosten van de werkzaamheden meer dan drie jaar huur van het verhuurde goed bedragen. De verhuurder dient de huurder ook de nodige documenten te bezorgen, zoals de omgevingsvergunning en een gedetailleerde kostenraming.
Wat is de procedure voor het registreren van een huurovereenkomst?|Een huurovereenkomst moet binnen twee maanden na ondertekening worden geregistreerd. De verhuurder is verantwoordelijk voor het registreren van het contract. Vastgoedprofessionals kunnen online registreren via MyRent Pro. Particulieren kunnen registreren via MyMinfin of per post naar het scanningscentrum van de FOD Financiën. Het niet tijdig registreren van het contract kan leiden tot boetes. Er is ook een burgerrechtelijke sanctie op niet-registratie, met name de mogelijkheid voor de huurder om het contract zonder/met een minimale opzegtermijn en zonder vergoeding op te zeggen.
Hoe dienen getekende huurovereenkomsten te worden geregistreerd?|Een huurovereenkomst moet binnen twee maanden na ondertekening worden geregistreerd. De verhuurder is verantwoordelijk voor het registreren van het contract. Registratie kan online via MyRent Pro. Indien vereist is ook het aanbieden op het scanningscentrum van de FOD een optie. Het niet tijdig registreren van het contract kan leiden tot boetes en heeft gevolgen voor de huurder, zoals de mogelijkheid om het contract zonder opzegtermijn en vergoeding op te zeggen.
Kan een verhuurder huurprijsindexering terugwerkend toepassen?|De huurprijs kan slechts één keer per huurjaar aangepast worden. Dat gebeurt op verzoek van de belanghebbende partij (quasi steeds de verhuurder). Als er niet op de verjaardag van het contract geïndexeerd werd, kan het ook nadien nog gebeuren. Maar, je mag daarbij maximaal drie maanden teruggaan in de tijd (de maand waarin er wordt geïndexeerd + de 3 voorgaande maanden). Uiteraard mag je daarbij niet verder teruggaan dan de verjaardag van het huurcontract, tenzij er in het voorgaande huurjaar niet wer geïndexeerd.
Wat moet er gebeuren bij huuroverdracht aan een nieuwe huurder?|De regels inzake overdracht van huur verschillen naargelang het gewest & het toepasselijk huurregime. Bij woninghuur in het Vlaams gewest geldt bijvoorbeeld dat de overdracht van de huurovereenkomst verboden is, behalve in geval van een schriftelijke en voorafgaande toestemming van de verhuurder.
Hoe kunnen coproprietaire regels nageleefd worden in een huurovereenkomst?|Elke bepaling van het reglement van interne orde van de medeeigendom is tegenstelbaar aan de huurder en moet door zowel de verhuurder als huurder worden nageleefd, behoudens wanneer de kwestieuze bepaling met succes juridisch aangevochten wordt. Het is aangewezen om een huurder bij de ondertekening van de huurovereenkomst een kopij van het reglement van inwendige orde over te maken, zodat deze niet kan voorhouden er niet van in kennis te zijn gesteld.
Wat moet er met de huurwaarborg gebeuren bij huuroverdracht?|Het Vlaams Woninghuurdecreet zelf bevat hierover geen specifieke bepalingen. In de praktijk zal de verhuurder er in zijn belang op toezien dat de huurwaarborg volstort blijft en zullen tussen de overdragende en de overnemende huurder de nodige financiële regelingen getroffen worden. 
Wat gebeurt er vanuit het standpunt als verhuurder als een huurder zijn huur fiscaal wil inbrengen?|Een huurder die de huur fiscaal inbrengt, doet dat als beroepskost. Het huurgoed wordt dus beroepsmatig aangewend, wat betekent dat de verhuurder belast wordt op de reële huurinkomsten. Doorgaans bevatten huurovereenkomsten clausules die dit ofwel verbieden, ofwel de nadelige fiscale impact afwentelen op de huurder. Sinds kort moet een huurder die de huur als beroepskost wil aftrekken, een extra aangifte indienen. Dit kan echter niet langer als het huurcontract kosteloos werd geregistreerd. Met andere woorden: de verhuurder wordt extra beschermd.
Is een mondelinge huurovereenkomst rechtsgeldig?|De opmaak van een schriftelijke huurovereenkomst is verplicht volgens het Vlaams Woninghuurdecreet. Bovendien is dit noodzakelijk m.o.o. de registratie ervan. De afwezigheid van een schriftelijke huurovereenkomst, leidt onvermijdelijk tussen bewijsproblemen die aanleiding kunnen geven tot discussies tussen huurder en verhuurder 
Kan de verhuurder de huurovereenkomst beëindigen voor eigen gebruik door zijn kinderen?|Ja, de verhuurder kan een woninghuurovereenkomst beëindigen voor eigen gebruik door zijn kinderen. De modaliteiten zijn afhankelijk van het gewest en de datum van het huurcontract. Voor huurcontracten ondertekend sinds 01/01/2019 is het zo dat de verhuurder dergelijke opzeg niet kan doen in de eerste driejarige periode (het 'moratorium'). De opzegperiode bedraagt 6 maanden (ten vroegste mogelijk tegen het einde van de eerste driejarige periode).
Ook als de verhuurder een rechtspersoon is?|Er kan niet worden opgezegd voor eigen gebruik door de kinderen ingeval de verhuurder een rechtspersoon is. De vennootschap zal wel kunnen opzeggen voor eigend gebruik bvb. om haar kantoor te vestigen in pand of de maatschappelijke zetel
Kan de verhuurder, die een rechtspersoon is, de huurovereenkomst vroegtijdig beëindigen ten behoeve van het gebruik door zijn kinderen?|Er kan niet worden opgezegd voor eigen gebruik door de kinderen ingeval de verhuurder een rechtspersoon is. De vennootschap zal wel kunnen opzeggen voor eigend gebruik bvb. om haar kantoor te vestigen in pand of de maatschappelijke zetel
Kan de verhuurder, die een rechtspersoon is, de huurovereenkomst type ""woninghuur hoofdverblijfplaats"" vroegtijdig beëindigen ten behoeve van het gebruik door zijn kinderen?|Er kan niet worden opgezegd voor eigen gebruik door de kinderen ingeval de verhuurder een rechtspersoon is. De vennootschap zal wel kunnen opzeggen voor eigend gebruik bvb. om haar kantoor te vestigen in pand of de maatschappelijke zetel"
Wat zijn de opzeggingsmogelijkheden voor een huurovereenkomst van 9 jaar?|Let op, de regels in deze kunnen verschillen tussen de gwesten (Vlaanderen - Brussel - Wallonië). Volgens het Vlaams Woninghuurdecreet kan de verhuurder de huurovereenkomst beëindigen voor eigen gebruik, grote verbouwingswerken, of zonder opgave van een motief mits schadevergoeding. De huurder kan op elk moment opzeggen met een opzegtermijn van 3 maanden. Beide partijen kunnen uiteraard ook het contract opzeggen tegen de einddatum.
Is er een schadevergoeding bij een opzeg binnen de eerste 3 jaren?|Indien de huurder de woninghuurovereenkomst van 9 jaar die valt onder het Vlaams Woninghuurdecreet opzegt tijdens de 1e 3 jaar, dan is een opzegvergoeding verschuldigd van 3, 2 of 1 maand huur, naargelang de huurovereenkomst een einde neemt tijdens het 1e, 2e of 3e jaar. Gaat het om een huurovereenkomst van korte duur, die wordt opgezegd door de huurder, dan is deze en opzegvergoeding verschuldigd van anderhalve, één maand of een halve maand huur naargelang de huurovereenkomst een einde neemt tijdens het 1e, 2e of 3e jaar. "
Kunnen partijen contractueel aangepaste opzeggingsmogelijkheden bedingen in een overeenkomst van korte duur?|De woninghuurovereenkomst van korte duur in Vlaanderen wordt beheerst door het Vlaams Woninghuurdecreet. Deze bepalingen zijn van dwingend recht. De huurder beschikt over de mogelijkheid om de huurovereenkomst van korte duur te allen tijde te beëindigen met een opzeg van 3 maand. De verhuurder van zijn kant kan de huurovereenkomst van korte duur niet vroegtijdig beëindigen. In principe kunnen aan de huurder steeds bijkomende opzegmogelijkheden toegekend worden in zijn voordeel. 
Is het mogelijk om aan een vennootschap te verhuren onder de woninghuurwet?|Er kan enkel aan natuurlijke personen worden verhuurd onder het woninghuurdecreet. Indien de huurder een rechtspersoon is zal het toepasselijke huurrégime het gemene huurrecht zijn.
Is het mogelijk om in Vlaanderen aan een vennootschap te verhuren onder de woninghuurwet?|Er kan enkel aan natuurlijke personen worden verhuurd onder het woninghuurdecreet. Indien de huurder een rechtspersoon is zal het toepasselijke huurrégime het gemene huurrecht zijn.
Is het mogelijk om in België aan een vennootschap te verhuren onder de woninghuurwet?|Er kan enkel aan natuurlijke personen worden verhuurd onder het woninghuurdecreet. Indien de huurder een rechtspersoon is zal het toepasselijke huurrégime het gemene huurrecht zijn.
Mag een particulier een onroerend goed onderverhuren aan een persoon die het als hoofdverblijfplaats gebruikt?|Indien er sprake is van een woninghuurovereenkomst, mag de huurder die het goed tot zijn hoofdverblijfplaats bestemt, het goed niet volledig onderverhuren. Met toestemming van de verhuurder mag een gedeelte van het goed onderverhuurd worden, op voorwaarde dat het overige deel tot zijn hoofdverblijfplaats bestemd blijft. Een goed dat door de huurder niet als hoofdverblijfplaats gebruikt wordt, mag niet onderverhuurd worden opdat het de onderhuurder tot hoofdverblijfplaats zou dienen. 
Moet het rijksregisternummer vermeld worden in een huurovereenkomst?|Het Vlaams Woninghuurdecreet verplicht de opname van het rijksregisternummer in de woninghuurovereenkomst.
Hoe wordt een huurovereenkomst voor lange duur (levenslang) opgezet?|Gezien een levenslange huur per definitie wordt afgesloten voor een duur van 9 jaar, moet zij notariëel worden opgemaakt. 
Wie is verantwoordelijk voor de kosten bij schade door inbraak?|Schade ten gevolge van inbraak zal ingeval van woninghuur moeten aanzien worden als schade ten gevolge van overmacht. Dit valt dus in de regel ten laste van de verhuurder, tenzij er kan aangetoond worden dat de huurder nalatig is geweest door onvoldoende voorzorgen te nemen teneinde de woning te beveiligen of naar behoren af te sluiten. 
Is het verplicht om rookmelders en een EPC te voorzien bij gemeenrechtelijke huur?|Als de verhuur betrekking heeft op een wooneenheid, moeten er (voldoende) rookmelders voorzien zijn. De woningkwaliteitsnormering maakt geen enkel onderscheid tussen een woning die wordt verhuurd als hoofdverblijfplaats of als tweede verblijf, ... onder het gemeen huurrecht. Hetzelfde geldt voor de EPC-informatieplicht. Wanneer een woning te huur wordt aangeboden, moet er een EPC aanwezig zijn. Dat geldt overigens ook voor niet-residentiële panden.
Hoe wordt een huurprijsverhoging officieel gemaakt in een lopende huurovereenkomst? |In geval van een woninghuurcontract zijn er slechts een beperkt aantal mogelijkheden om een huurprijsherziening te verkrijgen. Deze mogelijkheden worden uitgebreid toegelicht in de syllabi. Een huurprijsverhoging kan met akkoord van beide partijen, wat een overeenkomst/addendum bij het huurcontract veronderstelt. Als er geen overeenstemming is, kan in een beperkt aantal gevallen een verzoek gericht worden tot de vrederechter. Stemt deze in met het verzoek, dan gebeurt de huurprijsverhoging bij vonnis.
Wat zijn de verplichtingen van de verhuurder m.b.t. onderhoud en herstellingen?|Op welk huurregime heeft je vraag specifiek betrekking: handelshuur-gemene huur-woninghuur-pacht-studentenhuur? Kan je me ook meegeven in welk gewest het verhuurd of te verhuren onroerend goed ligt?
Kunnen statuten van mede-eigendom verhuur aan een sociale huurder verbieden?|Een totaalverbod is problematisch wegens discriminatie. Het breekt ook in op het eigendomsrecht. De eigenaar van de kavel heeft het recht om bijvoorbeeld vrij te beslissen om te verhuren via SVK-formule of niet.  Het verbieden van bepaalde verhuuractiviteiten (zoals aan toeristen via platforms als Airbnb) is in sommige gevallen wel mogelijk.
Wat is de wettelijke verplichting voor de inschrijving van een syndicus in de Kruispuntbank voor Ondernemingen (KBO)?|Sinds 1 april 2017 is elke vereniging van mede-eigenaars wettelijk verplicht om de gegevens van haar syndicus te laten inschrijven in de Kruispuntbank van Ondernemingen (KBO). Deze inschrijving betreft de functie van de syndicus en staat los van de verplichting van de syndicus om zijn onderneming in de KBO in te schrijven.
Moet een syndicus ook rookmelders installeren in de gemene delen van een gebouw?|Ja, een syndicus moet ook rookmelders installeren in de gemeenschappelijke delen van een gebouw. Volgens de regelgeving moeten zolders of kelders waarin zich een technische installatie bevindt altijd voorzien zijn van een rookmelder. Daarnaast wordt er vaak aangedrongen op de plaatsing van één rookmelder voor de volledige kelderverdieping, zelfs als er volgens de handleiding geen verplichtingen gelden voor de gemeenschappelijke delen. Dit is belangrijk voor de brandveiligheid van het gebouw.
Wat zijn de stappen voor de aanstelling van een nieuwe syndicus?|Voor de aanstelling van een nieuwe syndicus zijn er verschillende stappen mogelijk. De eerste mogelijkheid is dat de algemene vergadering een nieuwe syndicus aanstelt. Dit moet gebeuren met een volstrekte meerderheid van de stemmen van de aanwezige en vertegenwoordigde mede-eigenaars (50% + 1). De algemene vergadering kan beslissen om het mandaat van de huidige syndicus te bekrachtigen of om een nieuwe syndicus te benoemen. Een andere mogelijkheid is dat de rechter een syndicus aanstelt. Dit kan gebeuren in het geval waarin er noch door het reglement van mede-eigendom noch door de eerste algemene vergadering een syndicus werd benoemd. De rechter kan ook tussenkomen als de VME op een gegeven ogenblik geen syndicus meer heeft. Iedere mede-eigenaar of elke belanghebbende derde kan de rechter vragen om een syndicus aan te stellen. Dat zal dan een voorlopige syndicus zijn, die als enige taak heeft om een AV samen te roepen voor de benoeming van een definitieve syndicus. De exacte stappen en procedures kunnen verschillen, afhankelijk van de specifieke situatie en het reglement van mede-eigendom. Het is daarom belangrijk om de relevante wetgeving en eventuele reglementen te raadplegen voor specifieke richtlijnen en procedures voor de aanstelling van een nieuwe syndicus."
Welke documenten moet een aftredende syndicus overhandigen bij het einde van zijn mandaat?|Bij het einde van zijn mandaat moet een aftredende syndicus binnen 30 dagen de volgende documenten overhandigen aan zijn opvolger of de voorzitter van de laatste AV: het volledige dossier van het beheer van het gebouw, inclusief de boekhouding en een overzicht van de activa, elk schadegeval, een historiek van de rekening waarop de schadegevallen zijn vereffend, en de stukken die de bestemming bewijzen van elke som die niet op de financiële rekeningen van de mede-eigendom terug te vinden is. Dit is echter slechts een beknopte opsomming van wat het volledige dossier moet bevatten. Men kan aannemen dat daarbovenop minstens de volgende informatie moet worden overgemaakt: register van eigenaars en gebruikers, de statuten (basisakte en het reglement van mede-eigendom), het (eventuele) reglement van inwendige orde, het register met de beslissingen van de algemene vergadering, de bouwplannen, het brandweerverslag, de stedenbouwkundige vergunning, het postinterventiedossier betreffende de gemeenschappelijke delen, keuringsverslagen van gemeenschappelijke installaties en voorzieningen (stookolietank, elektrische installatie, riolering, lift, enz.), de verzekeringspolissen (onder meer de verplichte aansprakelijkheidsverzekering, brandverzekering), de lopende contracten en bijhorende evaluatierapporten, de rekeninguittreksels betreffende het reservekapitaal en het werkkapitaal, de begrotingsramingen van het jaar waarop het mandaat van de syndicus ten einde liep, informatie over hangende rechtsgedingen (dagvaarding, conclusies partijen, eventuele vonnissen), briefwisseling, ... Indien er geen volledig dossier wordt overgemaakt, kan de vereniging van mede-eigenaars, vertegenwoordigd door zijn nieuwe syndicus, een vordering richten tegen de oude syndicus. De oude syndicus kan dan eventueel door de vrederechter worden gedwongen om het dossier of de ontbrekende stukken over te maken op straffe van een dwangsom. Indien er schade werd geleden door de vereniging van mede-eigenaars, zal de oude syndicus ook tot vergoeding van deze schade kunnen worden veroordeeld. Denk bijvoorbeeld aan de kosten van een deskundige tot wedersamenstelling van de boekhouding of de schade wegens niet-uitvoering van lopende contracten, waarvan de nieuwe syndicus het bestaan niet kende."
Kan een syndicus voor algemene vergaderingen een extra vergoeding vragen?|De syndicusovereenkomst bepaalt welke activiteiten en dienstverlening deel uitmaakt van het forfaitair ereloon van de syndicus. Doorgaans valt het organiseren van de jaarlijkse statutaire algemene vergadering daar onder, gezien dit behoort tot de wettelijke taken van de syndicus. Voor het organiseren van een buitengewone algemene vergadering of een tweede zitting van de algemene vergadering omdat het quorum eerst niet werd behaald, voorzien de meeste syndicusovereenkomsten in een extra vergoeding bovenop het forfaitair ereloon.
Mag een syndicus het privatieve deel van een eigenaar betreden zonder toestemming?|Nee, de syndicus mag enkel toegang tot een privatieve deel krijgen na toestemming van de eigenaar of in noodgevallen. Achteraf moet altijd verslag worden uitgebracht aan de eigenaar.
Wat gebeurt er met de mandaat van de syndicus als er geen algemene vergadering kan plaatsvinden door uitzonderlijke omstandigheden?|Het mandaat van de syndicus kan niet automatisch verlengd worden zonder een formele beslissing van de algemene vergadering. In uitzonderlijke omstandigheden kan er tijdelijke oplossingen gezocht worden maar is officiële bevestiging van een nieuwe vergadering noodzakelijk.
Welke stappen moeten worden ondernomen voor de opstart van een syndicschap?|Bij de start van een syndic moet een eerste vergadering worden georganiseerd waarin de aanstelling wordt bevestigd, een syndicusovereenkomst wordt opgesteld, en de nodige formaliteiten zoals registratie in de KBO worden uitgevoerd.
